AOA,suction_location,suction_slot_size,predicted_cl,predicted_cd
22,65,2.0,2.7704472750297615,0.5646791839321252
23,65,2.0,2.810258179093727,0.5981270060417847
24,65,2.0,2.8499378983445403,0.6331419987619133
25,65,2.0,2.888131672618255,0.6681569914820416
26,65,2.0,2.91658514612811,0.7045690062481791
27,65,2.0,2.9369805348178932,0.7414885531619444
28,65,2.0,2.95274360537382,0.7783630167742799
0,65,2.5,0.7930095086458684,0.112547857588298
1,65,2.5,0.8785097382586499,0.1151282309584526
2,65,2.5,0.9640601245054655,0.1187460867933679
3,65,2.5,1.0538432555807116,0.12302762120697319
4,65,2.5,1.1487390167238376,0.13252365799082372
5,65,2.5,1.249544590807596,0.14513409714380077
6,65,2.5,1.3526108114354691,0.15868965565144993
7,65,2.5,1.455677032063342,0.17319528693448666
8,65,2.5,1.561827806243515,0.19042156798621152
9,65,2.5,1.6710484745344776,0.20891113011189327
10,65,2.5,1.7802691428254407,0.2296024455927696
11,65,2.5,1.8894898111164034,0.2509535087109176
12,65,2.5,1.9987104794073662,0.27276702001598047
13,65,2.5,2.106627977709473,0.2945805313210436
14,65,2.5,2.2135665864177376,0.3163940426261062
15,65,2.5,2.314593853231118,0.33820755393116914
16,65,2.5,2.40972644576281,0.3625422112416979
17,65,2.5,2.506385205077105,0.38822525893311616
18,65,2.5,2.604665207802777,0.41403575572586865
19,65,2.5,2.7029452105284504,0.44130345113844865
20,65,2.5,2.7702146002228893,0.470038734984156
21,65,2.5,2.8359151672891727,0.5003440559074603
22,65,2.5,2.897120952508765,0.5314377451131613
23,65,2.5,2.9585831971234695,0.565261950226865
24,65,2.5,3.021831659389584,0.5980893773174505
25,65,2.5,3.073468327599838,0.630352738567159
26,65,2.5,3.1147034793909234,0.6626160998168673
27,65,2.5,3.1509890583705547,0.6948794610665758
28,65,2.5,3.1837616988796547,0.7267561040636683
0,70,0.5,0.35546838045217327,0.5243111913245166
1,70,0.5,0.4303606187499117,0.532279454838209
2,70,0.5,0.5052528570476503,0.5405129302131857
3,70,0.5,0.5801450953453889,0.548807037618581
4,70,0.5,0.6547559170613192,0.5571011450239762
5,70,0.5,0.73024577601888,0.5653952524293715
6,70,0.5,0.8070523735628313,0.5733393236764597
7,70,0.5,0.8849800911099397,0.5811841060778868
8,70,0.5,0.9599431923157297,0.5910888318941823
9,70,0.5,1.0320134366053895,0.6021686666906265
10,70,0.5,1.103422775083907,0.6135859446746146
11,70,0.5,1.1786499777559374,0.6257099721012132
12,70,0.5,1.2492440639210007,0.6378675388861792
13,70,0.5,1.3184757749768954,0.6508447146494984
14,70,0.5,1.3877074860327903,0.6643077463926665
15,70,0.5,1.4611751825288086,0.6812699748043325
16,70,0.5,1.5378205553573596,0.7009870361309307
17,70,0.5,1.5826643832351865,0.7209098745954021
18,70,0.5,1.6191862255741996,0.740010576486523
19,70,0.5,1.6557080679132121,0.7568029662319369
20,70,0.5,1.692229910252225,0.7733574225251776
21,70,0.5,1.728712293324561,0.790533590103691
22,70,0.5,1.7612065609743106,0.8072107939896849
23,70,0.5,1.7913691444522526,0.8238879978756792
24,70,0.5,1.8204701534788457,0.8405652017616736
25,70,0.5,1.848980834479928,0.8570705493618362
26,70,0.5,1.8778470144643422,0.873504757927388
27,70,0.5,1.903122701779391,0.8899389664929402
28,70,0.5,1.9284370818956718,0.9063731750584922
0,70,1.0,0.513114110706548,0.4746316687418362
1,70,1.0,0.5835364795529021,0.4867308887109894
2,70,1.0,0.6574758483835903,0.5004126412109768
3,70,1.0,0.7322904711716675,0.5139483722114588
4,70,1.0,0.8071050939597445,0.526581213626063
5,70,1.0,0.8819197167478221,0.5395098318680054
6,70,1.0,0.956734339535899,0.5525654287085087
7,70,1.0,1.0316160091584832,0.5660371230580286
8,70,1.0,1.1069886529118995,0.5795088174075482
9,70,1.0,1.187857843956115,0.5936691184504952
10,70,1.0,1.2657864262683047,0.6084267121940237
11,70,1.0,1.342359668054816,0.6231843059375521
12,70,1.0,1.4205787903112987,0.6380386194430547
13,70,1.0,1.5006452618486408,0.653098771819103
14,70,1.0,1.581851910376591,0.6660026354685527
15,70,1.0,1.65873245178368,0.6765930690812407
16,70,1.0,1.7272249948637088,0.6883463188407153
17,70,1.0,1.773212017087463,0.7025669623560873
18,70,1.0,1.819251862978525,0.7186537225640284
19,70,1.0,1.8652917088695866,0.7358888241373716
20,70,1.0,1.9062723394265695,0.7539076397502666
21,70,1.0,1.9444070795781743,0.7719098265384285
22,70,1.0,1.9796199423342848,0.7907923449062824
23,70,1.0,2.00841517981073,0.8116551488774133
24,70,1.0,2.037210417287175,0.832517952848544
25,70,1.0,2.066005654763621,0.8531338971773272
26,70,1.0,2.0913013233563293,0.8722979581262358
27,70,1.0,2.115860533503392,0.8920884124572046
28,70,1.0,2.1403957103006856,0.9129513754174647
0,70,1.5,0.5967300336464637,0.3024862265796594
1,70,1.5,0.6751264618787998,0.3149582646562776
2,70,1.5,0.750159206848033,0.32841397313533993
3,70,1.5,0.8273097944407973,0.3418696816144023
4,70,1.5,0.911391921143497,0.3553253900934648
5,70,1.5,0.9957764255204121,0.3700519659748502
6,70,1.5,1.0776790842043718,0.38650061419369636
7,70,1.5,1.1653377529471103,0.40067155169489516
8,70,1.5,1.2557455523261618,0.4156249524747531
9,70,1.5,1.3486003567501044,0.4309466896685514
10,70,1.5,1.4408040592169689,0.4469830378374034
11,70,1.5,1.537699076349324,0.463019386006256
12,70,1.5,1.634429288456682,0.4799828229452348
13,70,1.5,1.7261893792084944,0.4976181965366147
14,70,1.5,1.8179494699603074,0.5152417169617585
15,70,1.5,1.908541611853282,0.53285839818515
16,70,1.5,1.991763957483673,0.5504750794085416
17,70,1.5,2.042503249858126,0.5681863666185607
18,70,1.5,2.0966368018659973,0.5871668400526675
19,70,1.5,2.1447581844135364,0.6064546494834826
20,70,1.5,2.188129092116935,0.6271840872426799
21,70,1.5,2.232312624934223,0.6479135250018766
22,70,1.5,2.276524520183345,0.6698186786766105
23,70,1.5,2.319595919906788,0.6934085001826433
24,70,1.5,2.3574048201312974,0.7204028510847125
25,70,1.5,2.38711805903022,0.752187776913658
26,70,1.5,2.4072529427882587,0.7839727027426038
27,70,1.5,2.422961841452086,0.8169888608167326
28,70,1.5,2.437323383548728,0.8545144521205779
0,70,2.0,0.7091973668457594,0.1673798131293016
1,70,2.0,0.7917716415615887,0.17752642073195235
2,70,2.0,0.8743459162774181,0.18950968112974315
3,70,2.0,0.9601570671139782,0.2048964528644555
4,70,2.0,1.046289814271389,0.22124632542272804
5,70,2.0,1.1345367701422502,0.23810372861932833
6,70,2.0,1.2226093256546366,0.25723922597399135
7,70,2.0,1.3071954035905446,0.2771559281995459
8,70,2.0,1.395153794406798,0.29708189188857365
9,70,2.0,1.489915375168605,0.3174565686589932
10,70,2.0,1.589476680785058,0.3386828426979549
11,70,2.0,1.6889971743576537,0.35990911673691633
12,70,2.0,1.7895067394758803,0.38113539077587794
13,70,2.0,1.8912799401723976,0.40030757388633825
14,70,2.0,1.993053140868915,0.4171917220099464
15,70,2.0,2.0935094641950953,0.43407587013355503
16,70,2.0,2.189658387510635,0.4521894184701876
17,70,2.0,2.285780909660233,0.47220002300854863
18,70,2.0,2.3514001781028133,0.4923877871368763
19,70,2.0,2.4161219235965956,0.5162238415847638
20,70,2.0,2.471718686594896,0.5411395348411634
21,70,2.0,2.5130252063555236,0.566055228097563
22,70,2.0,2.549998587004861,0.5927964062321485
23,70,2.0,2.586971967654198,0.6203492193276976
24,70,2.0,2.623945348303535,0.647902032423247
25,70,2.0,2.660918728952872,0.6754299042541076
26,70,2.0,2.6950620528879106,0.7033846251735956
27,70,2.0,2.7245385574551335,0.7324484829519005
28,70,2.0,2.751703289782529,0.7615123407302058
0,70,2.5,0.7946759535496141,0.14003137503895424
1,70,2.5,0.8775707003842095,0.1465070012169019
2,70,2.5,0.9605131272869215,0.15444866228605464
3,70,2.5,1.043465992473611,0.16308394903336726
4,70,2.5,1.127348908576039,0.17378962504326462
5,70,2.5,1.2163504326386414,0.1853586902439605
6,70,2.5,1.3070920890931017,0.2008349707009323
7,70,2.5,1.4069405744777586,0.21656801728906522
8,70,2.5,1.5099812016809038,0.2342450291793115
9,70,2.5,1.6129062817256186,0.25346187537470427
10,70,2.5,1.7136671962136152,0.27462275553644827
11,70,2.5,1.8144281107016116,0.2965373565946465
12,70,2.5,1.9138196056677133,0.31982826172807644
13,70,2.5,2.0104548319548536,0.3440531882111673
14,70,2.5,2.10692862514854,0.36827811469425803
15,70,2.5,2.1961988317718344,0.3929231405111416
16,70,2.5,2.2880834876346334,0.4202616891495978
17,70,2.5,2.3806438303936592,0.4486888595479464
18,70,2.5,2.473204173152684,0.4781122958058152
19,70,2.5,2.541729068691893,0.5058636010469377
20,70,2.5,2.5998759417379707,0.534856037922498
21,70,2.5,2.6553233587242584,0.5633572133879674
22,70,2.5,2.710770775710545,0.5902433996110925
23,70,2.5,2.766218192696833,0.6171540307142094
24,70,2.5,2.8194701164203044,0.6439257963773666
25,70,2.5,2.865946844098268,0.6702779534617587
26,70,2.5,2.9043435549885777,0.699881937773805
27,70,2.5,2.94066938424523,0.7320652623685835
28,70,2.5,2.975621887563739,0.7642485869633617
0,75,0.5,0.3576305518058245,0.5614468513632764
1,75,0.5,0.43238363963004056,0.5687969588152699
2,75,0.5,0.5072758779277791,0.5763000470837436
3,75,0.5,0.5821681162255175,0.5839861642996023
4,75,0.5,0.6590895596368718,0.5917958735951259
5,75,0.5,0.7370428059603646,0.5996213035183817
6,75,0.5,0.8151529124715927,0.6085358856682022
7,75,0.5,0.8914463632945081,0.6194768495700047
8,75,0.5,0.9618959582992331,0.6308325834255406
9,75,0.5,1.0309428230285664,0.6417587281724715
10,75,0.5,1.0944786532085895,0.6524171550462656
11,75,0.5,1.1609587850703689,0.662442292794444
12,75,0.5,1.2270523675707667,0.6726767510501153
13,75,0.5,1.286061513398677,0.6831758858471109
14,75,0.5,1.345251627260308,0.693675020644106
15,75,0.5,1.4077800499026525,0.7051613825001739
16,75,0.5,1.4689051442287673,0.7214964086510949
17,75,0.5,1.514043580188769,0.7400288283260521
18,75,0.5,1.5523463615298083,0.7582463116141338
19,75,0.5,1.589658641442618,0.7745375486752617
20,75,0.5,1.6256901461111428,0.7905414812602705
21,75,0.5,1.6625701391796524,0.8056522784620213
22,75,0.5,1.6994662127403726,0.8209256186100442
23,75,0.5,1.7345871006021112,0.8383170429681988
24,75,0.5,1.7643495738994694,0.855246428852064
25,75,0.5,1.793660504042554,0.8721758147359295
26,75,0.5,1.8230070728495966,0.8890299983768755
27,75,0.5,1.8522195225855171,0.9057429689836278
28,75,0.5,1.8810543212844053,0.92245593959038
0,75,1.0,0.5304853562200589,0.5454678272550526
1,75,1.0,0.5960422900239991,0.5571128113854211
2,75,1.0,0.6626212512912669,0.5694402452510618
3,75,1.0,0.729299572332492,0.5822354253853783
4,75,1.0,0.7956879577048548,0.5952464084794322
5,75,1.0,0.8676164511527404,0.6082573915734861
6,75,1.0,0.9390837941484941,0.6212683746675403
7,75,1.0,1.0088113864229653,0.632465830040519
8,75,1.0,1.0799628476428633,0.6421951603935874
9,75,1.0,1.1519426886277546,0.6516886558373272
10,75,1.0,1.2246929589086593,0.6611821512810669
11,75,1.0,1.2984132817322858,0.6711591633474525
12,75,1.0,1.372752514313643,0.6823364679253539
13,75,1.0,1.4491445137182029,0.6939708937717783
14,75,1.0,1.5258794545766932,0.7056053196182026
15,75,1.0,1.6047687891163582,0.7172506785384782
16,75,1.0,1.653304886234559,0.7287392570366353
17,75,1.0,1.6949007550592312,0.7381369744306339
18,75,1.0,1.734554861586953,0.7500740207757428
19,75,1.0,1.7742089681146755,0.7628699358015174
20,75,1.0,1.8138630746423985,0.7749103101919224
21,75,1.0,1.8472282485063605,0.7868096448822961
22,75,1.0,1.8816680364595393,0.7989056179394725
23,75,1.0,1.9178809555639673,0.8111288133439143
24,75,1.0,1.9481971612313065,0.8253495844299217
25,75,1.0,1.9768930123184036,0.8447811801236613
26,75,1.0,2.0058711250586807,0.864909007851915
27,75,1.0,2.0348682322367995,0.8850274338788475
28,75,1.0,2.0595756674817567,0.9047436016624919
0,75,1.5,0.6130793698159148,0.3759288309014418
1,75,1.5,0.6863125714850759,0.39136672612402507
2,75,1.5,0.7574229130573992,0.4076010421799579
3,75,1.5,0.8282959085430762,0.4228788425284265
4,75,1.5,0.8963638687568979,0.4368018359020696
5,75,1.5,0.9683695792610517,0.450733823183284
6,75,1.5,1.0410997813114136,0.46466581046449845
7,75,1.5,1.1168669212958906,0.4785977977457126
8,75,1.5,1.1958022128146355,0.49334059414872816
9,75,1.5,1.2777964930965495,0.5092244112095055
10,75,1.5,1.3631289973727576,0.5252858654396595
11,75,1.5,1.4517753828400324,0.5414664845604811
12,75,1.5,1.5386589360979555,0.5569807987892765
13,75,1.5,1.6289086635884367,0.5724951130180727
14,75,1.5,1.7208164954493497,0.5880094272468681
15,75,1.5,1.8074456650555821,0.6035237414756638
16,75,1.5,1.865647490832533,0.6189227606357932
17,75,1.5,1.9179439741020605,0.6320068016803684
18,75,1.5,1.9702404573715886,0.6456796598715426
19,75,1.5,2.016163415358317,0.6608184599557636
20,75,1.5,2.0586359000518977,0.6764610202453436
21,75,1.5,2.0990499865467496,0.6953338774301567
22,75,1.5,2.139464073041602,0.7139481723455265
23,75,1.5,2.1758273187044006,0.7302248330087828
24,75,1.5,2.2034603386548706,0.7497003714061792
25,75,1.5,2.2215910332733313,0.7717987406940363
26,75,1.5,2.235469856757611,0.7953625115591805
27,75,1.5,2.2496330481890623,0.8189262824243251
28,75,1.5,2.261940554342064,0.8424900532894697
0,75,2.0,0.7245747198593804,0.24474561112057847
1,75,2.0,0.8021665367593667,0.2594192036009608
2,75,2.0,0.8814835861056917,0.2740738903144304
3,75,2.0,0.9600304543234942,0.290204438778191
4,75,2.0,1.0396702776711582,0.3066978923180777
5,75,2.0,1.1218632195669918,0.3244606958303879
6,75,2.0,1.2059049538630093,0.34344267871361195
7,75,2.0,1.2889511271300644,0.3619346885137877
8,75,2.0,1.3745162978742806,0.38098162923882567
9,75,2.0,1.4610099335532527,0.39969877605635756
10,75,2.0,1.547503569232224,0.41658425750995637
11,75,2.0,1.6384512309671027,0.43346973896355495
12,75,2.0,1.7298003336069168,0.45035522041715365
13,75,2.0,1.8211494362467302,0.46724070187075223
14,75,2.0,1.9086675867302898,0.4841261833243508
15,75,2.0,1.990314975456335,0.5010116647779495
16,75,2.0,2.06476944291812,0.5178971462315483
17,75,2.0,2.118623764000638,0.5375123889558824
18,75,2.0,2.176249289676248,0.5553868412627179
19,75,2.0,2.2320098038719762,0.57431207632553
20,75,2.0,2.2744889101934334,0.594591943653382
21,75,2.0,2.31356659151955,0.6148718109812348
22,75,2.0,2.3477111612109334,0.6351516783090867
23,75,2.0,2.380786991665049,0.6587317843217873
24,75,2.0,2.413862822119166,0.68534557356308
25,75,2.0,2.4453360907046973,0.7119593628043728
26,75,2.0,2.474437716591059,0.7394217213958532
27,75,2.0,2.4991177646563645,0.7673543873698849
28,75,2.0,2.521886679389086,0.7957332230243379
0,75,2.5,0.8033962464626064,0.19622949306413218
1,75,2.5,0.8860255516107765,0.2051751545517841
2,75,2.5,0.96865322818154,0.21460841463248193
3,75,2.5,1.0512809047523042,0.22479198128512018
4,75,2.5,1.13364397984371,0.23995087076902832
5,75,2.5,1.2179444832085264,0.25599330611185395
6,75,2.5,1.3026967165650536,0.27257714297465746
7,75,2.5,1.386399349260203,0.28916097983746125
8,75,2.5,1.4715434892469943,0.3063622520252229
9,75,2.5,1.5609206679003045,0.327127402011653
10,75,2.5,1.6508205709023969,0.3495294842645837
11,75,2.5,1.742514552306138,0.3719315665175147
12,75,2.5,1.8382084454051721,0.39433364877044547
13,75,2.5,1.9349169650862281,0.4167357310233762
14,75,2.5,2.0327430925412435,0.44231447820574515
15,75,2.5,2.121061920978445,0.4702815803676372
16,75,2.5,2.2070338741867555,0.4996708066139786
17,75,2.5,2.2936730560160044,0.5277362479074552
18,75,2.5,2.357023472425754,0.5539576158158981
19,75,2.5,2.407397263332249,0.5787363792214231
20,75,2.5,2.457046249031088,0.603148034124102
21,75,2.5,2.506695234729927,0.6292344628813928
22,75,2.5,2.5563442204287656,0.6559905028171085
23,75,2.5,2.608804140230417,0.6813462255766716
24,75,2.5,2.658093075405967,0.706565749331165
25,75,2.5,2.698367840593979,0.7317852730856582
26,75,2.5,2.732558037947404,0.7570047968401512
27,75,2.5,2.764927101331289,0.7823112924430258
28,75,2.5,2.7956904169830215,0.8094303666074492
0,80,0.5,0.37857450617878136,0.61030369489942
1,80,0.5,0.4501920844804025,0.6196116943509327
2,80,0.5,0.5237770487655194,0.628947530441899
3,80,0.5,0.595999816143938,0.6383867708939963
4,80,0.5,0.6685387311362869,0.6478260113460936
5,80,0.5,0.7419279979644268,0.657265251798191
6,80,0.5,0.8167271119878945,0.666704492250288
7,80,0.5,0.8900090783739499,0.6761437327023854
8,80,0.5,0.962471930408256,0.6857353245338405
9,80,0.5,1.0324497677598234,0.6955851921956384
10,80,0.5,1.0992916852055394,0.7054350598574366
11,80,0.5,1.1664896672737786,0.7154229474123985
12,80,0.5,1.2295007674167047,0.7262901989198844
13,80,0.5,1.293443885642977,0.7379843356533669
14,80,0.5,1.3536297066318022,0.7498140581884074
15,80,0.5,1.4138155276206275,0.7619411456843956
16,80,0.5,1.4627890825840606,0.7727357971244158
17,80,0.5,1.4975556259411802,0.7841863921935961
18,80,0.5,1.532534282553939,0.7977381591327701
19,80,0.5,1.5654517564701635,0.8104487473463826
20,80,0.5,1.6004751910320363,0.8231593355599949
21,80,0.5,1.6347163190119722,0.8358699237736071
22,80,0.5,1.6643482682827975,0.8502030084143548
23,80,0.5,1.6957506896378167,0.8653210998075664
24,80,0.5,1.7289491457508608,0.8792203321319367
25,80,0.5,1.755338524654895,0.8955867226992191
26,80,0.5,1.7808783335129308,0.9119531132665011
27,80,0.5,1.804472599224228,0.9278049906239803
28,80,0.5,1.826067032863892,0.9433347313011811
0,80,1.0,0.5662118833774616,0.5931889197196782
1,80,1.0,0.62990107890972,0.6028103758791825
2,80,1.0,0.6937886136103758,0.6130157119816357
3,80,1.0,0.7567877067070293,0.6234630230356817
4,80,1.0,0.8196521440146619,0.6338805727423658
5,80,1.0,0.8825165813222944,0.6442981224490496
6,80,1.0,0.9482131975187936,0.6547156721557339
7,80,1.0,1.0147121148504328,0.665133221862418
8,80,1.0,1.0818609462300144,0.675550771569102
9,80,1.0,1.1473673095032777,0.6859683212757861
10,80,1.0,1.2128736727765406,0.6963858709824702
11,80,1.0,1.2817247415781443,0.7068034206891545
12,80,1.0,1.3516026521714821,0.7167130933415242
13,80,1.0,1.4252885449285626,0.7265222050673155
14,80,1.0,1.4992059185400497,0.736667210616226
15,80,1.0,1.5512308401871893,0.7476244730984838
16,80,1.0,1.5937885468848365,0.7579588045969463
17,80,1.0,1.635558804625589,0.7671505206079421
18,80,1.0,1.6782270654139997,0.7781840972670528
19,80,1.0,1.7155581508496145,0.7935265503158766
20,80,1.0,1.7528892362852297,0.8089078808532553
21,80,1.0,1.7881260399994419,0.8242892113906337
22,80,1.0,1.8194316028342976,0.8395682943710332
23,80,1.0,1.8521174450365576,0.8540498520953783
24,80,1.0,1.88420109947939,0.8685314098197237
25,80,1.0,1.9157254655543556,0.8825172293290127
26,80,1.0,1.9408842166510998,0.8966686389103147
27,80,1.0,1.9631401866156057,0.9128715590144367
28,80,1.0,1.9851268649239984,0.9286126682808864
0,80,1.5,0.6520844209889968,0.4717617430354691
1,80,1.5,0.7205106335792388,0.4843105367915848
2,80,1.5,0.7883882580762981,0.4968593305477009
3,80,1.5,0.8551369528789113,0.5099341317100892
4,80,1.5,0.9225611864835456,0.5238800934821763
5,80,1.5,0.98998542008818,0.5376341138855691
6,80,1.5,1.0603549663026426,0.5511572554239359
7,80,1.5,1.1321335690912064,0.564809383357961
8,80,1.5,1.2078221886531864,0.5787083395745898
9,80,1.5,1.286362729758408,0.5925975381735156
10,80,1.5,1.366442547627931,0.6064517373574001
11,80,1.5,1.4462587064744947,0.6197750985133175
12,80,1.5,1.526074865321058,0.6335276425761867
13,80,1.5,1.605891024167622,0.6476916117877913
14,80,1.5,1.6819100838649863,0.6616860804596001
15,80,1.5,1.7368664312052344,0.6727987541820584
16,80,1.5,1.7931940982656136,0.6822538340919746
17,80,1.5,1.8449582485029155,0.6915531957063266
18,80,1.5,1.8924644535997326,0.7008525573206785
19,80,1.5,1.9352986190079315,0.7101519189350303
20,80,1.5,1.975137659238587,0.719443502968067
21,80,1.5,2.010895649049502,0.7303045304132763
22,80,1.5,2.0430329079924916,0.7437183646742307
23,80,1.5,2.0751631441584673,0.7573524884564387
24,80,1.5,2.1061239243162024,0.7709866122386466
25,80,1.5,2.1227519414312916,0.7853853796154859
26,80,1.5,2.1401331839421616,0.8073580656211627
27,80,1.5,2.1548107333654105,0.8288535503650531
28,80,1.5,2.1692871445458977,0.8500998292952793
0,80,2.0,0.7442298940851513,0.3328306237442288
1,80,2.0,0.8175694088805981,0.34826534341864285
2,80,2.0,0.8909089236760456,0.36519685348938363
3,80,2.0,0.9652867281929264,0.3821283635601249
4,80,2.0,1.0426057249334457,0.39905987363086587
5,80,2.0,1.119924721673965,0.4159913837016072
6,80,2.0,1.2009582166259412,0.43117893189186446
7,80,2.0,1.285091351318945,0.4454098521517856
8,80,2.0,1.3714926012600785,0.46036735117076394
9,80,2.0,1.457893851201212,0.4755439555937669
10,80,2.0,1.5442137266514786,0.49072056001676995
11,80,2.0,1.630446850725258,0.5060174494912455
12,80,2.0,1.7134245836047473,0.5215453970989872
13,80,2.0,1.7936543724647305,0.53839079929351
14,80,2.0,1.8726299628380447,0.5555481930613932
15,80,2.0,1.9380661260510141,0.5727055868292765
16,80,2.0,1.9880407780501401,0.58986298059716
17,80,2.0,2.038015430049266,0.606091941375704
18,80,2.0,2.087990082048393,0.6254733721200576
19,80,2.0,2.1360582079842856,0.6455170932077534
20,80,2.0,2.1681804437182466,0.667642662545201
21,80,2.0,2.195901622920217,0.6897682318826486
22,80,2.0,2.217566509588101,0.7118938012200964
23,80,2.0,2.2340114714164123,0.7342024942950907
24,80,2.0,2.250456433244724,0.7587725221869643
25,80,2.0,2.2726379211857144,0.7835406827218805
26,80,2.0,2.2980846731253184,0.8075069341732315
27,80,2.0,2.32319573679327,0.8327910921578121
28,80,2.0,2.342005690222211,0.8595243495063656
0,80,2.5,0.8208970981299778,0.2659574195698861
1,80,2.5,0.9032126695928796,0.27547366639377596
2,80,2.5,0.9855086806024672,0.28940593557386013
3,80,2.5,1.0658256669000425,0.3041670262061347
4,80,2.5,1.1459147689098066,0.3207120524216956
5,80,2.5,1.2227039852773354,0.3389497754058948
6,80,2.5,1.3028027822703347,0.35907226650401564
7,80,2.5,1.3829015792633343,0.37963525308845786
8,80,2.5,1.4630003762563335,0.40030283819539175
9,80,2.5,1.5430991732493324,0.4216822415275821
10,80,2.5,1.6256202861053597,0.44298064473642745
11,80,2.5,1.7147824068840034,0.4641767521464915
12,80,2.5,1.8042836926566166,0.487430709473112
13,80,2.5,1.8937580322854661,0.5106375624655495
14,80,2.5,1.9838801886422353,0.531846936821271
15,80,2.5,2.063061411785429,0.5527930212834615
16,80,2.5,2.14337918392487,0.5737731539271831
17,80,2.5,2.1937584559942893,0.5951492306848718
18,80,2.5,2.2399120540665765,0.6172289176658403
19,80,2.5,2.287316912216903,0.64018799575095
20,80,2.5,2.334721770367229,0.6633045630394874
21,80,2.5,2.383406749748378,0.6871336456229578
22,80,2.5,2.430516831397237,0.7125403672292139
23,80,2.5,2.471812587754259,0.7385103638187964
24,80,2.5,2.5129669095836094,0.7644803604083787
25,80,2.5,2.5458924461282546,0.7911716349020337
26,80,2.5,2.5726023528396866,0.8181398133002109
27,80,2.5,2.5933333097716376,0.8451079916983883
28,80,2.5,2.6137266125145646,0.872076170096566
